1000 1000
100 1 1 3 1 2 1 5 8 8 1 2 1 5 14 14 4 11 12 10 13 19 6 19 13 12 17 2 5 19 16 20 8 7 31 9 25 37 26 11 38 26 24 10 3 28 19 11 31 7 2 33 11 44 36 20 7 15 21 47 55 12 7 16 37 32 31 4 50 20 22 21 2 21 44 57 55 12 69 2 43 52 58 9 54 50 64 11 14 27 7 65 35 44 70 14 18 96 53 53
9 1 1 1 4 3 6 3 1
38 1 1 1 2 2 2 7 6 9 4 8 8 6 13 9 14 10 18 4 18 5 5 14 21 16 13 9 10 10 30 23 30 24 12 21 12 32
88 1 2 1 4 2 4 5 1 5 2 2 1 9 11 8 14 14 13 3 20 21 13 17 13 6 14 5 10 21 5 22 11 8 20 22 2 33 24 37 12 30 23 2 10 15 1 13 19 24 47 49 51 20 18 44 31 37 1 33 24 20 11 56 48 65 56 35 56 54 36 36 64 30 61 25 11 76 11 24 55 29 39 62 24 72 61 19
14 1 2 3 2 4 3 6 8 1 7 1 5 4
68 1 1 3 2 2 5 3 4 9 5 6 5 13 9 13 1 11 7 7 10 8 6 2 20 19 13 15 2 9 26 27 20 14 18 24 31 31 33 31 5 21 36 41 10 21 14 4 31 17 23 19 36 33 48 39 50 3 12 22 8 18 61 61 27 19 6 49
71 1 2 2 1 2 1 6 4 8 1 3 10 13 2 4 12 9 18 10 5 16 9 9 24 5 4 26 9 5 13 4 30 27 5 19 32 21 27 5 7 14 2 24 8 1 17 45 48 1 47 45 27 3 40 4 28 40 29 38 51 45 1 10 33 32 28 50 39 37 35
79 1 2 3 1 1 4 4 7 7 2 3 12 5 1 14 16 13 4 7 11 2 4 21 12 8 14 10 19 22 27 28 13 7 30 5 4 19 11 11 22 11 35 22 36 42 7 31 5 22 50 21 30 19 43 53 50 12 29 47 43 46 21 60 15 2 54 37 21 50 46 15 59 58 5 60 34 1 36
75 1 1 1 2 1 3 6 7 8 2 7 9 6 2 4 3 17 14 8 16 17 1 19 12 2 16 13 18 18 5 15 13 31 20 5 25 30 14 17 30 41 22 1 10 23 28 31 3 15 9 38 44 41 44 20 3 45 31 36 22 61 48 54 53 56 63 15 25 56 36 57 70 12 26
93 1 1 3 1 1 6 5 8 8 1 10 3 10 7 12 12 16 5 19 1 15 17 10 21 25 24 17 9 23 1 16 24 30 12 20 15 20 4 37 2 6 30 16 15 17 26 22 30 17 32 42 3 49 25 23 39 52 36 38 19 3 16 6 44 19 8 63 46 57 31 32 41 19 29 68 66 5 36 29 39 81 55 54 30 41 47 72 35 12 45 32 23
88 1 2 2 2 4 4 2 3 8 1 11 8 6 4 4 9 9 5 19 3 15 4 7 23 6 9 12 27 7 17 10 25 33 5 13 31 7 10 28 13 5 7 21 35 43 10 27 22 20 45 44 34 12 8 24 18 21 12 14 9 38 24 23 45 5 22 39 45 65 67 19 36 29 17 34 73 75 71 78 1 77 28 39 43 11 84 82
83 1 2 1 4 2 4 2 5 4 3 4 2 5 5 6 16 5 14 19 14 2 10 22 21 2 9 21 16 2 27 3 22 3 16 32 21 23 26 32 24 6 27 27 3 2 38 23 23 36 19 9 9 25 12 2 41 38 48 32 54 57 50 63 23 58 32 5 26 32 12 64 72 32 48 14 37 61 24 72 42 36 79
78 1 2 1 3 1 2 3 6 2 3 8 8 12 3 5 13 6 16 3 19 6 13 15 13 22 11 13 11 4 2 22 17 31 17 1 23 8 29 15 27 29 42 33 5 38 37 47 14 44 4 13 1 15 53 27 56 24 16 19 55 36 35 22 25 57 13 26 17 44 10 69 38 27 63 24 45 41
63 1 2 2 3 3 3 6 7 6 7 11 2 9 9 6 16 8 3 8 6 16 3 1 1 4 24 14 13 28 2 8 5 28 19 34 35 20 16 4 25 27 30 31 9 21 20 26 34 16 49 47 51 23 6 45 49 38 53 4 17 44 13
22 1 2 2 4 3 6 5 5 9 1 7 3 11 10 9 8 8 17 11 6 18
24 1 1 2 3 2 4 1 3 1 1 3 9 8 13 3 9 13 16 1 7 2 7 8
11 1 2 2 2 3 4 7 1 8 4
79 1 1 2 2 5 4 4 1 5 10 9 4 3 8 5 15 16 12 9 17 2 16 3 15 5 26 18 24 19 23 5 21 7 31 23 22 27 28 35 19 18 34 22 8 16 11 33 47 24 28 21 48 30 17 22 2 23 51 52 19 24 30 23 55 10 39 13 54 27 31 51 17 46 62 43 67 58 32
21 1 2 2 2 4 2 4 5 7 2 7 3 11 12 14 11 13 18 6 11
51 1 2 1 2 2 5 2 7 8 2 9 6 8 1 4 9 16 4 12 8 13 5 20 10 19 21 12 12 29 9 15 4 1 11 26 34 3 38 25 1 7 30 2 32 13 46 23 21 9 19
41 1 2 2 4 2 1 3 8 6 1 3 1 1 6 1 8 11 17 14 15 20 19 13 1 1 9 10 8 26 3 23 12 23 25 17 27 15 10 21 30
21 1 1 2 3 3 1 1 2 9 2 10 1 8 4 1 14 1 17 13 4
89 1 2 3 1 5 4 3 2 7 5 11 1 2 7 7 5 2 14 7 6 14 3 16 11 24 15 7 24 25 4 8 24 9 24 17 23 5 35 24 24 16 23 13 9 19 10 19 37 36 35 23 28 29 54 26 45 14 44 10 8 21 43 41 56 18 26 36 67 55 34 64 62 49 32 14 51 29 49 73 25 42 30 42 2 10 13 83 84
49 1 1 1 2 1 4 4 8 4 5 4 4 7 10 3 1 4 18 8 5 7 9 8 11 3 2 12 12 13 24 17 14 27 31 4 35 21 19 19 35 28 14 13 6 15 43 18 3
88 1 1 1 2 1 2 4 6 7 10 6 8 12 7 9 2 15 15 18 12 21 9 15 9 10 14 26 21 12 25 7 23 30 6 33 1 5 17 23 8 24 1 36 39 32 29 44 10 47 11 12 46 1 15 11 27 20 54 4 17 55 21 13 24 42 48 1 44 6 5 37 27 62 10 58 60 23 8 32 34 51 25 20 73 27 9 39
21 1 2 2 1 1 3 2 4 2 2 2 4 9 13 1 10 3 17 12 11
52 1 1 2 4 2 2 6 6 7 8 11 11 4 9 10 9 13 9 19 16 19 4 15 18 3 21 26 22 25 1 1 32 2 12 26 6 11 25 34 11 16 22 20 34 41 45 4 9 20 37 30
27 1 2 3 2 1 2 6 8 6 6 8 8 13 8 1 7 9 17 15 11 12 2 9 2 3 25
9 1 2 2 2 4 2 5 5
12 1 1 3 1 3 4 5 5 3 6 8
97 1 1 1 1 3 6 2 4 9 8 3 1 13 7 3 2 13 17 6 17 10 7 20 12 1 2 27 8 7 22 1 12 22 24 20 12 13 35 36 8 25 20 1 43 10 41 44 16 42 11 45 32 36 17 48 41 10 33 9 28 24 53 41 20 57 5 61 20 38 10 26 52 23 66 20 13 40 64 33 44 24 12 73 51 61 70 15 48 25 13 59 24 15 57 84 69
65 1 2 3 4 4 1 4 4 8 1 3 2 1 10 15 4 17 8 5 7 11 20 11 20 19 26 25 27 5 10 5 28 18 13 16 7 25 1 27 19 11 18 17 36 17 31 41 44 1 32 42 17 13 30 31 55 56 2 7 38 16 38 21 10
10 1 1 1 2 4 2 4 6 1
77 1 2 2 1 1 1 3 1 4 1 4 11 13 3 15 14 16 8 2 17 14 5 8 20 23 7 11 15 25 8 9 16 27 13 20 34 15 2 11 23 29 16 16 4 12 40 41 17 21 48 30 47 19 42 8 21 55 28 10 53 61 43 53 11 65 42 3 60 53 9 13 8 21 5 67 25
27 1 2 1 2 4 4 5 4 7 1 3 8 8 10 10 15 3 7 12 12 16 13 20 21 24 17
65 1 1 1 1 2 4 4 8 4 10 10 9 3 3 15 7 17 5 3 3 2 5 12 15 2 1 1 15 20 12 25 14 16 32 30 13 12 5 37 33 13 41 9 4 25 12 26 32 36 37 24 36 21 29 45 47 54 3 18 11 37 17 31 8
20 1 2 1 3 1 1 1 1 3 5 10 11 7 12 14 8 8 14 2
27 1 2 3 1 1 3 2 1 6 1 7 1 3 2 3 14 17 10 8 6 10 18 21 10 5 9
34 1 2 2 4 5 6 5 6 5 1 7 11 3 6 11 4 8 17 14 13 20 14 4 11 5 20 12 17 2 14 8 31 33
58 1 2 1 3 4 6 5 2 6 2 8 3 6 4 12 9 12 15 3 20 11 4 23 10 14 19 26 12 7 11 2 2 24 10 11 17 10 37 1 4 21 11 2 18 31 35 21 14 5 40 41 29 8 18 19 47 42
2 1
73 1 2 3 2 5 6 1 2 7 4 10 6 13 10 3 5 9 8 5 3 6 1 23 8 5 16 15 6 11 7 29 22 11 11 31 10 19 31 39 23 5 37 36 20 17 21 7 3 8 37 10 6 43 46 31 34 1 29 33 29 33 54 43 49 21 27 46 36 61 18 30 1
19 1 1 2 2 2 4 3 2 6 10 10 6 4 9 11 8 16 8
96 1 1 1 1 4 5 6 1 9 8 3 9 11 7 8 14 3 10 3 6 13 21 1 17 10 13 5 20 2 14 25 15 26 24 5 4 35 2 31 24 4 15 22 5 42 40 34 17 43 16 18 12 24 17 5 19 7 57 9 49 45 37 51 63 19 56 50 19 31 35 3 5 38 4 10 43 50 77 71 2 80 15 15 21 72 36 86 86 20 78 54 18 10 10 90
46 1 2 1 2 1 2 2 3 8 9 1 5 6 8 3 12 17 15 1 20 2 12 15 24 7 25 20 10 28 16 30 32 8 4 7 3 18 9 2 5 40 21 43 14 11
91 1 2 1 1 1 3 2 7 9 9 6 11 6 13 5 13 3 14 7 9 19 20 6 17 7 22 23 20 9 17 21 23 33 17 33 12 13 32 4 18 17 19 5 5 17 6 45 26 33 11 36 15 37 37 7 10 5 7 33 8 48 39 28 42 30 41 62 28 69 65 7 1 45 49 4 33 66 20 3 57 1 76 10 32 7 64 26 43 64 26
30 1 1 2 4 3 3 7 7 7 3 2 11 2 5 6 2 3 7 10 9 10 16 13 9 1 21 12 3 5
55 1 2 1 4 3 6 4 8 4 9 6 10 5 13 3 1 1 17 6 10 9 16 14 2 17 20 18 9 12 30 9 15 12 24 9 11 27 22 37 15 22 31 37 35 45 34 45 41 31 32 46 39 25 20
75 1 2 1 2 5 6 1 5 1 7 11 10 11 9 14 6 11 2 6 9 17 15 11 12 12 21 14 18 21 25 9 24 32 32 21 28 31 20 35 28 11 18 6 43 33 19 3 4 16 30 32 19 20 27 46 8 31 55 57 6 39 36 20 10 35 33 25 44 68 17 48 47 26 6
76 1 2 1 1 4 1 6 6 6 6 4 7 10 14 13 14 16 8 19 12 13 2 1 17 20 18 22 19 20 22 11 21 3 29 17 32 14 31 29 24 27 36 14 8 43 31 6 29 13 43 16 35 19 20 51 50 7 45 4 46 40 18 21 62 2 16 20 26 60 44 32 7 12 65 49
66 1 2 2 2 3 6 5 5 4 6 2 2 4 2 1 9 10 9 11 3 13 1 1 19 7 13 18 12 5 23 2 24 33 26 27 9 5 29 5 10 27 22 31 21 11 41 17 6 48 17 23 49 30 11 35 1 6 50 3 22 18 5 56 51 31
19 1 1 3 2 2 1 1 2 7 2 1 5 11 10 2 7 16 7
59 1 2 3 4 5 4 4 8 6 8 4 4 6 10 9 10 17 11 10 7 17 22 1 23 4 26 15 11 19 14 8 8 25 2 22 32 9 34 27 3 29 33 30 13 13 16 22 25 11 7 5 7 45 26 51 20 55 38
62 1 2 2 4 4 5 3 2 1 5 1 12 5 11 9 12 17 2 12 1 7 3 14 4 24 8 4 15 6 1 28 21 9 15 6 24 6 33 15 35 29 6 30 38 32 32 3 45 8 36 17 27 43 43 49 34 16 26 43 30 57
46 1 1 1 4 5 1 2 3 9 3 6 3 2 3 12 14 13 15 7 13 12 4 3 9 21 12 7 11 7 4 28 30 10 25 15 25 6 11 7 23 7 10 29 29 45
94 1 1 3 2 5 6 1 7 5 7 8 7 12 9 12 7 7 3 2 3 16 11 16 10 8 17 17 2 12 5 27 6 22 30 20 25 18 38 29 13 14 10 40 5 38 16 47 38 43 9 47 8 50 40 2 4 48 2 49 30 4 19 27 47 8 35 60 31 4 32 51 68 28 26 21 72 29 63 24 9 35 50 27 4 54 61 35 27 67 71 29 12 18
13 1 2 1 2 1 5 5 7 9 2 6 12
38 1 1 1 1 3 3 3 1 9 10 8 6 6 9 2 12 14 14 17 8 9 21 22 2 2 16 15 7 21 10 25 19 12 30 6 5 9
64 1 1 2 3 5 3 2 7 4 4 6 8 4 1 7 7 17 16 19 5 8 15 3 21 13 15 19 18 23 27 5 17 19 20 3 21 12 1 15 27 10 37 15 11 17 31 23 1 34 4 20 14 29 12 38 16 34 51 36 6 2 23 48
66 1 2 1 2 1 2 7 6 6 2 5 6 8 10 8 2 2 12 7 17 3 8 3 12 25 1 5 21 27 30 12 5 25 30 34 26 16 4 22 22 1 35 38 42 11 5 22 10 11 31 48 22 21 12 1 24 30 50 54 59 11 47 2 1 32
35 1 2 2 4 1 2 6 2 1 6 8 5 2 5 4 13 9 7 8 6 12 20 10 5 6 10 7 24 19 27 26 16 3 2
11 1 1 2 1 4 2 7 7 4 5
13 1 1 2 1 3 3 5 3 2 3 2 12
28 1 1 3 4 3 3 6 7 2 4 11 10 11 12 11 7 8 9 10 19 1 7 16 20 25 11 10
81 1 1 3 3 5 3 4 3 2 10 3 11 7 13 10 10 12 8 4 1 14 19 17 18 17 25 26 2 23 29 27 15 33 14 27 7 36 12 8 21 18 25 43 13 28 37 43 35 24 8 3 2 18 20 14 34 8 17 47 26 45 29 21 53 61 9 34 19 22 43 31 46 41 48 43 70 26 71 64 71
41 1 1 2 1 4 4 6 5 4 8 2 9 13 6 9 7 14 7 12 2 18 16 22 5 6 21 13 25 5 22 13 1 31 10 22 15 10 21 25 7
29 1 1 3 4 5 6 1 2 1 4 4 12 12 12 5 2 15 1 16 5 2 16 8 9 12 6 16 10
60 1 2 2 1 1 5 6 8 1 7 6 6 13 9 15 7 11 2 13 13 3 17 18 4 5 1 23 11 14 29 23 22 11 33 3 22 24 31 15 29 2 9 39 4 24 23 30 20 40 1 29 30 34 13 51 30 53 40 59
87 1 2 3 4 3 1 7 7 9 10 9 5 6 12 13 4 17 15 9 16 6 5 3 4 15 8 23 14 25 17 21 13 27 33 17 16 11 3 27 18 24 12 10 21 2 10 42 30 17 36 39 1 45 27 2 21 13 53 30 8 13 27 25 9 12 51 25 41 44 16 43 50 17 44 46 76 62 9 69 10 25 39 4 19 83 53
94 1 2 2 4 2 2 4 6 6 4 2 6 1 10 6 16 14 7 7 5 5 10 23 4 23 9 5 18 10 22 18 14 19 10 30 31 7 2 36 4 32 4 27 2 12 16 5 8 10 49 36 45 23 14 3 1 41 16 29 8 60 40 44 37 47 56 29 45 21 38 38 67 8 56 23 49 73 6 72 61 31 59 82 46 21 34 82 11 19 30 64 58 23
92 1 2 1 3 3 1 1 8 7 1 10 4 1 6 14 14 6 5 14 1 20 14 21 13 18 21 24 10 13 7 26 26 22 29 31 1 7 36 25 26 26 16 2 39 42 28 36 36 16 14 34 32 27 17 46 10 51 41 47 29 58 22 43 50 27 60 45 43 43 23 40 18 22 26 75 73 71 5 77 5 44 20 1 12 45 33 59 42 63 5 37
5 1 2 1 1
63 1 2 2 3 4 1 3 2 5 3 4 11 2 8 8 2 16 16 18 17 1 14 2 18 24 17 4 7 6 11 9 29 28 29 1 32 27 18 19 18 6 21 43 30 2 44 36 8 5 50 28 19 9 20 51 19 49 24 27 24 25 41
84 1 2 1 3 1 1 1 8 7 4 8 5 2 2 4 13 6 5 14 7 12 22 23 1 13 9 3 20 5 9 29 27 32 25 4 30 24 31 24 6 20 5 21 6 11 45 18 13 11 21 44 49 27 31 2 21 14 14 30 38 26 57 6 14 52 2 60 9 36 15 30 6 59 10 37 24 70 45 32 65 62 48 83
42 1 1 2 4 5 3 5 6 3 1 11 11 10 1 5 13 6 5 16 8 9 21 9 11 1 19 15 22 27 3 28 14 26 6 12 31 6 13 27 7 12
77 1 1 1 1 1 1 6 1 1 9 5 8 4 8 8 4 8 7 18 4 13 22 7 3 5 3 9 14 22 26 12 24 4 22 21 9 27 34 4 23 3 17 15 24 16 13 27 40 46 40 43 12 48 54 33 53 38 7 6 48 33 31 32 52 49 6 44 59 19 37 11 12 20 70 74 30
79 1 1 1 2 5 1 1 8 8 4 1 11 13 7 12 15 6 5 17 20 20 1 10 14 10 1 15 19 7 26 1 11 33 21 16 10 33 34 31 38 21 17 23 43 40 25 8 38 8 44 36 42 11 50 15 56 14 58 32 23 2 7 58 33 22 19 2 66 33 47 5 20 28 26 19 22 57 6
96 1 1 2 1 2 6 3 8 3 7 6 6 5 4 6 9 8 5 9 9 8 2 11 4 5 2 25 2 7 18 19 29 4 2 33 10 33 22 31 21 23 10 24 1 19 41 17 17 43 14 36 20 52 17 7 17 21 43 48 57 42 43 18 47 54 12 7 16 6 39 24 42 37 47 34 17 9 16 22 20 66 28 42 53 78 51 37 53 28 10 53 29 61 20 23
57 1 1 1 1 4 1 5 7 1 5 8 5 11 7 10 6 13 1 13 1 15 15 15 7 2 20 14 24 25 27 25 9 26 31 20 33 5 36 25 14 4 2 7 13 40 3 6 30 1 30 46 12 39 47 10 32
99 1 2 2 3 2 1 5 2 5 5 10 3 9 7 1 3 9 3 4 7 21 14 4 15 22 22 12 12 11 6 10 19 21 28 20 18 14 36 33 29 35 40 11 13 33 2 23 34 26 50 24 51 3 25 17 34 49 34 13 54 58 3 49 22 14 59 51 3 30 31 54 65 12 5 57 40 75 33 28 35 79 34 75 33 66 50 21 52 65 86 13 53 1 80 89 43 46 40
12 1 1 3 1 3 5 4 8 5 7 3
47 1 1 1 3 5 3 2 3 3 4 10 7 13 13 9 7 10 10 7 11 14 22 11 23 1 16 26 9 15 30 23 13 22 8 23 35 28 37 3 1 1 28 16 3 25 13
83 1 2 1 1 1 4 3 7 2 9 11 8 3 10 4 10 9 17 10 18 16 17 19 11 1 16 7 4 11 10 5 26 19 14 24 25 36 34 38 39 24 9 3 33 21 9 14 5 11 23 25 47 29 41 28 27 44 20 19 51 9 22 28 30 45 27 4 1 60 60 66 65 70 17 63 46 8 78 47 19 31 26
50 1 2 3 3 2 1 2 3 9 10 2 4 5 3 6 3 13 9 6 19 19 16 5 8 22 6 12 27 3 3 26 23 4 8 27 9 20 28 14 14 8 22 7 13 1 32 11 3 38
24 1 2 3 2 1 6 2 1 2 2 7 3 13 2 2 11 12 14 16 3 8 8 12
30 1 2 1 2 1 2 2 5 3 7 2 5 4 3 12 10 10 17 4 18 3 5 14 9 17 14 20 1 29
3 1 2
64 1 1 2 4 4 6 3 3 5 7 4 4 2 5 1 11 13 10 9 12 5 6 23 17 25 19 16 25 3 16 11 10 7 2 12 10 30 23 2 28 38 10 35 27 6 44 28 23 48 48 16 40 23 53 45 24 57 57 26 33 27 27 58
65 1 1 1 3 5 1 7 7 3 1 4 8 9 3 3 6 15 2 18 13 6 18 23 5 20 2 14 18 27 7 16 4 30 11 27 19 10 35 18 9 5 32 16 18 15 3 32 39 15 9 27 27 5 42 42 6 26 32 42 17 7 3 46 14
29 1 1 1 1 3 2 6 5 2 3 7 8 9 12 14 4 4 15 5 4 8 2 11 9 17 6 12 23
13 1 1 3 1 1 2 1 8 9 9 10 3
81 1 2 2 3 2 5 2 2 3 1 2 2 10 1 6 2 6 1 14 12 9 5 1 8 23 26 22 25 22 6 11 32 25 26 35 12 2 5 7 10 3 28 24 7 23 11 42 27 11 13 45 32 22 2 4 6 55 17 24 55 21 17 13 32 17 39 2 6 26 45 58 21 30 15 60 47 41 27 5 18
64 1 2 2 4 4 3 3 2 4 8 8 1 13 2 4 2 11 8 11 2 5 10 3 19 19 7 6 26 3 15 17 23 9 25 13 8 22 30 25 10 15 3 25 12 25 31 45 3 6 34 34 45 41 3 46 11 16 23 42 22 22 2 47
83 1 2 1 4 2 5 3 8 2 4 6 8 2 13 11 6 10 6 8 9 13 8 5 9 11 26 24 6 6 22 9 30 9 5 11 26 12 24 7 39 21 28 3 26 26 33 24 21 38 39 39 34 49 44 50 17 50 19 27 48 23 28 13 13 63 57 62 12 1 8 10 28 53 24 33 35 36 45 15 51 42 14
87 1 1 2 2 3 1 5 1 5 8 3 9 2 8 9 11 16 13 10 7 6 12 7 24 25 25 19 19 3 2 25 1 8 17 9 31 11 23 14 21 35 35 23 3 28 46 9 16 10 35 42 19 26 52 2 37 20 34 45 21 8 54 37 38 41 62 2 36 59 33 53 68 52 60 57 9 40 9 65 46 29 3 10 81 30 60
30 1 1 3 4 5 4 6 2 5 2 11 1 8 1 10 15 2 1 6 11 1 19 12 24 23 18 6 2 22
37 1 2 3 3 2 5 2 1 6 4 10 9 9 12 11 7 9 13 15 15 9 21 23 23 3 23 13 21 22 30 2 24 15 22 4 1
81 1 1 1 1 1 4 1 3 4 10 1 2 4 11 4 14 9 18 1 7 12 11 11 17 23 12 16 8 10 10 16 24 12 10 5 22 1 5 26 39 29 32 4 8 44 25 11 43 15 25 36 22 51 22 45 12 17 28 17 56 43 25 48 48 47 51 57 40 56 6 13 30 29 16 5 65 50 44 58 49
3 1 2
82 1 1 2 4 2 2 5 5 7 10 3 9 5 13 6 1 15 14 4 16 15 5 23 9 4 19 26 21 25 5 17 32 9 8 24 13 13 32 36 28 14 34 2 4 22 31 18 11 33 13 49 42 10 45 9 52 2 56 25 13 49 45 27 55 1 30 4 64 60 32 27 39 7 65 28 9 58 41 73 40 75
21 1 1 1 3 4 2 3 1 5 1 1 8 10 5 4 8 13 10 10 11
97 1 2 3 2 5 1 2 1 5 4 8 2 2 11 10 4 16 16 12 1 10 4 16 23 17 9 16 25 1 3 27 14 16 6 22 20 10 30 20 30 26 5 34 26 8 14 31 20 47 20 33 10 43 23 23 25 51 25 31 29 15 61 1 31 54 12 47 48 4 44 26 48 49 10 69 62 20 69 55 70 58 7 70 46 16 31 32 16 74 88 17 71 52 43 48 95
80 1 2 3 1 3 5 6 3 8 2 6 10 3 4 7 1 7 2 5 15 21 9 2 21 17 3 27 18 26 12 8 25 9 17 6 6 20 38 32 35 15 29 9 6 15 33 20 36 17 28 41 2 15 38 36 28 43 50 27 25 51 48 26 25 17 56 44 17 34 12 35 33 17 59 69 40 11 44 62
69 1 2 3 3 1 2 6 8 7 10 8 2 11 2 3 3 4 13 2 18 9 2 20 2 15 20 12 1 26 17 18 5 28 29 3 27 20 20 32 24 37 16 2 8 2 14 38 30 46 18 15 26 53 35 49 17 4 35 18 54 13 60 1 62 24 38 20 64
58 1 2 2 3 5 3 3 2 3 8 10 3 1 7 5 8 7 2 15 4 7 18 13 24 15 10 2 5 19 11 7 31 12 17 20 36 8 4 26 38 22 14 8 35 26 16 22 32 23 41 35 21 24 25 33 10 57
42 1 2 1 1 4 5 5 4 3 8 4 11 9 10 14 16 4 17 5 20 14 3 3 11 4 3 17 17 20 29 8 6 20 6 1 2 32 7 25 3 9
18 1 2 2 2 2 5 1 2 2 3 8 8 7 13 9 1 9
91 1 2 3 3 3 1 4 5 6 9 8 11 3 14 9 2 15 4 12 8 11 3 4 8 9 11 27 1 15 19 30 20 5 20 25 31 2 18 32 33 32 26 28 26 18 19 47 13 43 50 35 21 31 35 32 23 1 22 16 18 5 50 34 42 9 61 40 63 62 42 30 3 7 59 5 19 73 53 9 18 42 32 71 31 19 22 46 73 17 33
4 1 2 3
21 1 2 3 1 4 2 4 6 1 6 3 4 2 10 3 5 14 7 18 6
77 1 2 2 3 3 4 1 6 1 2 10 8 2 7 12 11 2 7 15 16 18 20 5 24 14 15 17 2 21 12 17 19 1 17 6 14 19 12 16 40 11 10 37 5 42 43 44 38 47 4 45 29 10 33 52 36 39 34 34 34 6 59 9 21 34 52 67 45 36 43 42 67 16 66 52 2
27 1 1 2 3 4 2 3 1 6 4 1 8 1 8 5 13 4 8 5 2 21 21 10 14 24 7
31 1 2 3 4 3 3 6 5 9 3 1 4 8 2 5 2 6 10 8 9 9 7 6 6 18 11 12 4 9 21
53 1 2 1 4 2 2 3 3 8 7 1 10 1 11 12 8 1 14 14 20 2 20 3 8 10 6 4 11 28 20 12 31 20 12 5 23 17 37 7 15 16 28 28 16 2 19 11 43 35 24 24 47
43 1 2 1 4 5 4 6 6 3 7 4 3 5 4 8 2 7 15 12 4 17 8 2 10 23 8 12 28 29 29 31 12 25 17 27 26 27 34 6 28 30 12
46 1 2 2 2 1 1 5 3 2 9 1 12 11 4 4 11 10 17 16 6 6 12 22 12 19 14 24 28 24 21 31 4 25 4 17 20 20 16 38 36 7 29 13 17 39
93 1 1 3 2 4 2 6 1 7 4 10 11 8 9 3 9 4 18 6 18 6 6 11 15 13 17 11 10 27 23 9 11 22 28 25 17 32 13 35 2 2 30 28 22 36 23 23 7 27 8 49 11 11 45 3 22 16 29 33 44 26 51 26 47 6 9 4 2 45 11 30 4 44 50 22 63 7 9 53 74 24 3 40 8 65 84 68 8 87 88 49 23
70 1 1 3 2 4 5 2 4 8 8 4 9 2 13 8 12 6 11 10 9 11 1 15 3 2 4 25 22 8 12 13 17 5 7 5 1 9 23 33 25 10 26 39 27 1 16 10 43 9 24 15 11 2 42 5 5 3 27 50 22 10 59 9 17 36 34 13 63 37
70 1 2 2 4 3 6 4 1 9 4 9 11 1 11 4 3 14 2 14 8 4 18 10 14 6 2 3 3 15 7 14 32 17 33 6 14 35 18 29 21 11 35 7 44 28 1 30 8 35 31 12 33 40 5 27 56 48 17 31 6 48 35 63 59 28 11 31 51 34
6 1 1 1 2 1
84 1 2 1 4 4 1 5 7 5 4 6 2 4 3 6 4 8 10 14 12 21 20 7 1 21 8 11 10 27 22 16 17 26 21 27 30 9 15 14 36 17 6 34 39 28 9 34 7 10 8 19 42 25 33 53 38 42 25 45 43 35 16 51 48 9 63 21 5 65 12 58 68 11 73 45 19 14 65 1 76 54 3 43
77 1 1 2 1 2 6 7 3 1 9 7 8 7 6 10 13 14 18 7 3 13 19 2 1 11 18 27 25 15 30 27 26 31 10 35 6 37 6 34 10 10 14 14 10 28 37 46 6 37 44 37 2 15 39 39 30 28 50 38 21 8 56 43 5 63 8 42 6 43 61 65 46 12 43 71 73
14 1 1 1 4 5 1 5 8 9 8 11 12 3
35 1 2 3 4 3 2 7 3 4 3 1 5 8 8 14 6 14 6 13 20 12 14 7 15 8 22 27 24 13 25 22 28 23 1
6 1 1 1 4 4
9 1 2 1 4 1 2 1 5
75 1 1 1 1 5 6 1 2 9 9 11 1 7 4 15 7 10 11 9 16 8 10 6 24 21 16 11 10 7 13 22 32 13 2 14 32 6 34 2 26 21 28 17 3 20 42 27 24 36 17 24 44 41 32 14 53 5 45 41 16 37 4 26 10 62 7 49 39 23 68 42 17 46 14
76 1 2 1 1 2 6 7 2 6 6 4 7 9 1 6 6 14 10 2 5 17 8 21 20 9 11 14 21 2 21 8 2 8 28 1 23 1 28 3 40 4 19 29 43 44 21 37 40 44 20 29 12 34 29 6 29 34 8 34 29 48 18 33 4 56 18 27 31 53 18 52 19 32 10 15
98 1 2 3 2 4 5 1 6 8 3 3 7 3 6 3 1 11 17 12 10 10 7 18 9 5 22 1 10 4 5 26 11 13 9 10 12 25 37 24 11 40 9 39 16 34 12 29 8 40 50 21 16 34 26 13 9 54 19 11 54 35 46 42 15 34 57 54 33 69 4 8 71 57 14 55 52 8 5 70 41 45 15 67 34 45 1 62 36 64 35 19 65 32 29 71 21 20
5 1 2 1 3
65 1 2 3 1 5 1 3 1 7 5 10 12 6 10 4 15 12 15 10 12 13 11 1 24 20 19 26 4 15 19 9 29 4 28 13 14 32 25 10 21 2 19 14 36 25 7 16 4 47 5 25 7 16 17 32 37 2 30 5 58 7 21 55 40
34 1 2 3 3 5 5 6 6 8 10 8 8 4 2 8 4 5 3 11 20 21 8 10 10 23 12 23 5 22 14 4 32 15
45 1 2 3 3 1 5 2 4 5 8 9 2 8 6 14 8 5 7 7 12 3 2 15 14 3 20 15 22 7 22 5 22 9 4 23 33 28 8 21 1 7 27 28 6
22 1 1 3 2 4 4 6 1 6 4 8 7 1 3 4 14 5 5 12 11 21
27 1 2 3 3 1 1 7 8 1 9 6 4 13 5 13 15 9 9 11 7 14 7 6 20 6 18
16 1 2 2 1 5 2 7 5 5 6 10 4 11 9 1
