1000 1000
79 1 2 3 4 3 1 3 3 5 8 9 1 1 13 12 3 7 12 1 19 8 9 21 5 11 11 11 11 20 8 26 15 17 7 1 35 3 24 32 35 29 32 33 42 18 37 9 42 43 40 3 35 26 13 41 6 8 29 41 14 33 13 14 22 25 7 56 68 29 41 52 8 46 37 20 67 28 19
18 1 1 3 2 1 3 7 7 7 10 5 9 7 1 7 5 13
37 1 1 1 4 4 6 2 4 3 3 8 2 1 11 11 16 15 11 9 14 20 17 16 1 11 22 11 10 20 4 24 24 8 32 7 7
43 1 2 1 3 3 4 5 5 1 7 9 7 3 14 7 13 3 15 10 5 17 22 4 7 10 16 15 3 16 27 17 22 25 25 10 29 36 15 16 8 33 10
27 1 2 1 4 5 6 6 6 8 1 4 8 3 3 11 10 7 18 11 19 4 9 17 8 23 15
99 1 2 1 4 3 3 3 3 7 3 7 3 3 10 8 9 12 11 6 2 17 17 21 8 19 22 6 12 5 10 20 23 12 28 11 18 16 15 12 1 33 27 11 23 36 17 31 10 17 36 38 45 20 15 4 46 19 1 39 52 5 6 18 42 38 8 18 55 53 11 14 33 34 52 8 73 77 35 69 61 50 15 23 25 73 9 65 39 21 43 1 1 88 13 20 74 4 91
13 1 2 2 3 2 6 7 3 9 4 6 8
67 1 1 2 2 1 3 1 7 2 5 9 6 9 12 9 10 9 9 18 12 21 2 13 24 11 22 3 13 2 21 25 4 7 28 19 3 1 13 37 36 21 20 4 36 5 39 20 30 28 47 48 52 24 4 32 14 40 17 56 23 35 5 5 22 46 14
26 1 1 2 1 1 6 5 5 8 6 1 10 8 6 11 9 12 14 6 20 18 16 14 3 1
92 1 2 2 4 3 4 4 4 6 8 10 4 13 4 8 7 9 6 3 14 12 7 19 19 22 23 12 6 7 4 1 23 15 13 31 19 7 6 22 28 14 35 9 28 28 3 41 40 11 29 2 37 30 50 19 17 13 56 46 56 60 57 19 62 15 51 27 34 60 11 14 3 1 7 31 58 25 4 58 46 81 34 60 36 72 75 41 28 51 24 30
56 1 1 1 3 5 5 6 4 6 9 2 12 11 2 4 3 3 3 4 12 9 17 7 19 15 11 16 21 14 13 7 6 30 5 34 4 6 24 5 16 16 40 29 30 17 46 37 9 23 48 8 27 45 47 18
52 1 1 2 4 2 1 5 1 8 9 10 1 6 3 15 2 10 5 11 17 13 17 14 14 11 1 16 3 12 29 25 4 22 31 11 3 2 34 34 21 3 39 42 1 17 7 17 24 8 50 26
41 1 2 1 3 3 6 1 2 7 5 8 1 2 7 1 3 11 8 8 9 1 9 15 9 13 18 11 23 5 27 4 28 30 23 18 8 5 22 35 36
96 1 1 3 3 4 1 2 1 1 9 7 11 11 12 4 9 10 18 11 7 9 15 16 21 14 8 18 2 24 8 29 8 6 13 33 33 20 13 30 36 40 14 26 21 26 17 18 33 44 15 2 47 33 1 37 1 36 3 32 54 57 12 35 30 6 7 26 3 42 58 36 55 62 7 33 58 41 8 35 37 73 10 9 49 83 71 21 2 80 9 56 30 32 57 24
82 1 2 1 1 1 6 3 8 3 1 10 2 5 5 5 5 5 13 18 17 19 16 21 17 5 2 8 8 16 10 6 12 5 5 35 26 23 19 29 19 21 39 24 38 5 10 10 20 20 48 18 22 34 54 27 1 6 38 43 45 13 45 34 28 53 10 5 38 54 38 44 32 36 29 24 43 68 43 76 54 37
25 1 1 3 3 3 5 4 1 2 2 4 12 7 14 2 12 17 15 13 5 9 17 6 8
14 1 1 2 3 4 5 7 1 9 10 6 2 8
72 1 2 3 2 1 1 5 2 8 9 9 7 4 6 14 15 17 4 17 16 21 5 6 3 8 16 11 25 24 1 24 16 29 20 34 21 17 35 14 38 14 37 18 8 8 41 43 17 27 30 1 48 4 10 5 11 28 6 49 57 28 59 53 35 25 52 45 38 63 35 28
52 1 1 3 1 4 2 3 5 3 7 10 8 2 10 8 5 7 2 2 14 11 6 16 23 12 22 8 13 5 23 1 10 31 17 31 36 7 11 23 38 21 8 10 23 3 6 4 27 5 50 25
88 1 1 2 2 4 6 2 7 1 3 10 11 6 6 4 3 11 3 19 12 11 2 10 2 25 23 12 23 21 24 24 31 11 11 29 12 36 17 6 22 18 9 26 24 36 3 9 10 37 1 25 36 46 17 11 40 46 25 20 11 13 29 14 12 14 55 58 53 17 23 27 66 3 3 53 21 42 57 72 3 37 67 3 37 54 23 40
2 1
51 1 1 2 3 1 1 1 6 6 7 6 2 7 8 4 9 7 15 5 14 13 7 21 10 6 15 3 27 20 26 3 18 11 26 7 27 34 10 25 29 34 15 24 23 2 26 38 36 39 20
16 1 1 2 3 1 5 3 7 9 9 10 5 11 6 11
72 1 2 1 3 4 3 5 5 8 4 10 9 9 4 13 10 14 12 14 5 20 8 19 1 12 26 9 18 22 15 18 7 9 17 3 7 27 15 26 23 10 13 31 36 3 35 42 12 23 5 46 14 27 40 32 33 29 3 39 23 55 37 14 11 41 20 43 25 52 58 56
3 1 2
29 1 1 3 1 5 4 5 6 1 2 9 8 11 8 10 4 17 12 12 20 4 13 1 19 24 17 21 25
38 1 1 1 4 1 5 6 2 8 1 10 4 6 2 6 14 10 4 3 15 7 13 21 9 15 9 12 25 20 26 6 20 2 17 18 1 23
56 1 1 1 4 5 3 5 3 7 5 4 2 13 7 13 7 13 13 13 4 7 1 21 1 22 11 20 14 14 23 8 1 26 4 22 13 32 14 27 18 41 28 15 2 40 10 27 15 17 22 48 23 2 42 55
79 1 2 2 4 1 4 6 8 3 7 5 4 13 12 13 15 3 13 1 19 17 19 1 3 4 20 19 1 7 4 27 18 18 9 3 1 31 13 8 23 35 29 9 38 6 20 45 44 5 49 28 47 14 17 35 9 57 35 2 51 6 2 32 15 35 20 19 54 37 19 9 18 26 55 68 68 62 62
30 1 2 1 3 2 6 3 7 2 2 11 3 11 12 15 12 16 17 16 11 15 12 13 18 16 24 20 9 15
40 1 2 1 4 2 2 6 7 4 6 10 3 6 14 12 6 8 11 16 2 17 14 18 13 25 5 21 24 21 14 11 17 21 4 14 33 34 11 30
20 1 1 3 1 3 5 1 5 2 2 5 3 12 10 6 2 6 2 2
17 1 1 2 2 1 5 3 2 4 8 9 8 5 3 2 3
56 1 1 3 4 3 2 5 1 2 8 8 12 12 8 7 11 17 6 6 14 13 21 20 14 10 15 24 27 5 14 31 27 6 21 25 28 36 32 12 9 22 8 33 32 29 45 4 6 9 30 19 41 46 30 50
84 1 1 2 2 2 1 6 4 2 1 2 4 3 5 14 1 10 4 6 14 17 8 19 20 9 6 2 7 4 27 14 21 13 16 14 29 2 22 4 5 1 21 13 29 30 11 6 2 10 24 49 3 48 44 29 50 4 12 40 14 33 4 24 53 39 38 62 39 5 2 3 35 39 35 5 11 48 51 54 38 44 33 82
95 1 1 3 4 5 6 6 8 3 9 11 3 4 11 12 9 6 1 19 18 18 3 8 15 10 21 6 2 21 20 16 10 3 6 9 23 7 18 10 8 29 26 15 43 40 2 46 9 29 18 43 9 23 18 47 24 36 43 19 13 22 2 31 15 27 27 17 46 42 35 17 44 56 61 63 43 63 36 28 18 12 46 22 37 43 54 81 58 19 37 14 50 23 85
67 1 1 1 2 2 4 7 1 8 1 5 2 8 9 10 10 11 12 4 7 17 4 3 5 7 15 13 16 20 22 27 12 2 11 25 29 22 15 36 14 5 12 32 13 9 6 17 29 29 48 14 20 50 15 53 2 28 56 11 35 39 1 45 8 8 7
65 1 1 3 2 3 1 3 6 6 3 3 4 3 11 14 11 16 4 19 7 12 17 6 9 7 18 2 27 9 23 26 16 23 11 6 23 23 16 8 8 33 15 35 36 28 39 15 34 10 43 21 25 30 51 39 37 6 49 53 26 14 5 20 19
9 1 2 2 1 3 3 3 2
19 1 1 3 4 1 4 1 8 2 4 11 1 13 13 4 4 5 10
26 1 1 2 2 3 3 5 2 6 7 10 7 8 7 1 4 3 11 3 1 3 4 15 2 1
85 1 1 2 1 4 5 1 5 7 7 11 11 12 11 2 15 10 12 12 14 7 20 2 13 3 10 6 28 8 7 29 4 2 10 17 30 9 32 9 38 13 13 7 4 45 40 25 40 35 46 41 31 24 17 17 42 55 54 5 16 42 4 62 9 24 16 64 48 13 23 17 38 29 20 75 23 57 77 43 15 33 54 26 41
44 1 2 3 2 3 4 6 6 2 1 3 7 13 1 13 8 6 3 18 1 6 8 17 8 10 7 7 7 12 11 27 11 1 19 8 32 16 9 36 17 17 11 7
7 1 2 2 4 1 1
34 1 2 2 1 3 4 2 6 2 1 5 1 7 12 11 14 1 2 8 11 17 11 14 23 21 12 2 25 9 30 10 18 25
48 1 2 3 4 2 5 2 2 7 2 9 11 6 13 1 15 14 13 2 2 1 20 5 13 9 18 2 17 17 14 9 26 17 31 7 13 20 28 12 30 16 22 39 29 1 37 42
59 1 1 3 1 2 3 1 5 2 9 10 2 11 11 9 4 17 13 11 2 2 22 19 11 2 15 26 26 24 28 12 21 29 26 16 36 16 34 1 17 14 28 38 10 30 41 38 5 46 21 27 13 42 54 44 13 7 50
3 1 1
57 1 1 2 2 2 1 1 2 6 3 5 8 9 4 9 9 10 18 13 10 8 9 19 14 2 8 10 3 2 17 25 15 4 15 35 3 4 32 4 28 16 35 41 38 36 40 27 21 26 2 4 33 32 16 39 1
41 1 1 2 3 3 6 1 2 6 9 2 1 2 8 11 7 5 6 17 10 12 3 23 9 24 19 10 23 22 18 22 20 24 1 3 9 22 9 23 38
10 1 1 3 1 2 6 3 2 8
54 1 1 3 1 5 2 3 4 5 7 7 11 11 6 4 9 14 15 5 20 17 2 17 1 9 3 5 20 23 8 6 3 19 13 12 8 17 11 11 24 35 42 24 4 12 25 44 33 27 48 49 29 47
20 1 1 2 4 5 3 2 1 9 1 2 2 11 7 2 9 10 12 19
36 1 1 1 3 1 3 5 1 6 8 2 12 8 4 7 6 2 17 16 20 4 19 20 19 15 15 16 12 10 16 15 13 24 3 17
14 1 1 1 1 2 1 5 1 1 1 5 2 11
7 1 1 3 3 4 5
15 1 1 2 3 3 2 5 3 4 1 3 8 4 7
35 1 2 3 1 4 6 3 4 2 4 2 9 11 7 13 12 5 4 9 17 17 5 1 2 13 18 22 13 16 4 28 9 7 26
68 1 2 3 4 3 4 6 7 6 2 11 1 12 10 15 14 4 18 4 3 4 13 7 20 10 23 23 11 22 14 16 31 27 3 32 25 7 35 29 25 6 30 4 13 8 6 44 27 14 44 8 41 3 4 25 9 28 53 16 4 39 9 25 1 34 40 22
66 1 2 3 2 4 5 5 3 5 10 7 2 12 1 2 8 12 7 7 9 20 4 1 3 5 21 21 13 21 28 29 29 33 6 17 17 36 31 13 11 5 29 11 35 31 21 2 42 10 43 20 26 31 26 12 23 30 18 33 42 4 30 53 58 54
43 1 1 1 4 3 6 2 7 1 9 10 11 4 7 3 5 5 2 11 2 13 10 23 6 22 11 18 19 29 4 15 22 30 4 21 24 35 12 10 31 9 26
10 1 1 3 1 2 1 4 8 5
36 1 1 1 4 3 6 3 8 4 3 7 1 2 12 2 8 4 3 4 16 10 5 4 11 25 23 19 19 2 23 17 18 22 15 16
43 1 1 3 4 5 5 1 4 3 3 5 10 8 2 6 13 8 1 3 12 8 21 19 5 15 3 17 20 17 7 8 27 3 5 32 17 16 18 17 16 26 19
23 1 1 2 3 4 3 7 8 4 3 3 2 6 13 1 1 16 14 15 4 12 22
24 1 1 2 4 5 2 7 1 6 2 11 11 5 8 3 7 6 17 3 20 1 3 14
92 1 2 1 3 2 5 4 6 9 8 10 9 4 12 12 6 15 4 16 4 2 3 7 23 19 1 11 3 10 16 30 2 3 27 20 2 28 11 30 19 14 26 21 40 20 44 29 10 28 28 8 29 3 18 45 52 36 50 52 52 51 19 44 15 14 14 26 27 36 63 15 26 63 48 63 31 74 42 21 72 55 11 41 40 70 80 59 40 22 59 23
15 1 1 2 4 3 6 5 6 1 6 7 12 5 14
69 1 1 3 1 3 5 2 8 3 3 2 1 12 13 15 1 12 15 14 1 10 1 6 1 2 23 27 6 12 26 14 5 17 5 31 31 10 29 37 24 7 23 13 9 13 3 7 29 10 38 24 36 8 41 25 37 18 46 1 30 60 9 61 10 34 46 3 35
100 1 1 2 4 5 3 7 4 6 10 3 7 12 9 10 16 14 7 17 17 6 2 23 13 20 21 26 27 6 5 7 31 16 19 5 3 27 31 25 17 15 7 38 8 15 4 5 13 33 25 29 7 2 32 19 18 27 26 22 36 9 58 39 29 56 65 29 4 4 4 8 54 30 54 46 65 9 77 2 42 40 16 54 49 76 56 26 49 25 74 21 64 39 17 41 62 6 28 35
86 1 1 1 3 2 2 6 7 8 10 6 10 13 9 15 16 14 3 10 7 9 7 7 15 18 6 4 26 28 2 14 29 23 27 27 1 5 38 39 31 16 15 31 27 8 8 19 15 16 41 32 25 35 23 52 26 26 41 14 23 50 2 52 5 59 34 54 61 59 15 20 69 22 4 64 33 12 14 19 62 12 9 8 36 39
91 1 2 1 4 2 2 2 6 3 4 3 8 9 2 13 16 6 16 3 12 19 9 5 16 7 24 27 1 21 10 7 32 3 23 19 9 7 37 24 18 23 21 10 35 44 13 7 48 19 23 26 12 25 47 13 51 21 39 10 1 17 4 35 29 28 5 39 50 23 27 42 43 11 4 52 21 56 33 33 8 69 80 13 55 43 13 16 40 89 17
7 1 1 2 4 5 5
99 1 2 1 4 5 2 1 8 2 10 8 10 11 1 8 13 2 17 17 20 10 3 21 21 1 20 8 17 16 17 17 5 12 27 7 10 30 3 6 2 1 20 29 32 43 2 11 13 39 12 35 36 31 18 26 19 42 20 56 24 4 12 41 41 61 43 14 29 37 51 4 46 8 5 13 47 30 15 40 67 9 61 25 21 10 86 70 28 20 88 82 88 19 88 93 25 85 83
79 1 2 1 4 2 5 4 3 9 5 1 11 7 11 3 5 2 10 9 18 16 7 10 20 12 17 19 12 15 8 5 26 2 8 11 9 23 12 25 33 25 2 34 26 32 40 16 19 6 22 6 22 33 16 37 21 23 45 34 37 59 45 16 29 48 41 29 8 63 59 67 19 33 23 46 62 55 43
96 1 1 1 1 3 5 5 5 1 8 5 6 10 4 3 9 10 6 16 2 12 18 23 16 14 21 2 3 19 22 22 8 9 8 22 25 11 33 7 29 39 12 21 42 20 8 4 19 38 25 38 35 50 49 46 28 39 3 59 13 50 42 58 16 41 25 25 60 27 50 65 47 56 71 14 53 9 42 39 22 6 10 69 51 10 29 26 47 51 42 26 63 23 10 75
61 1 1 1 3 1 4 3 4 3 10 9 11 12 6 5 1 11 8 12 3 9 14 14 2 3 8 11 24 25 30 18 22 15 14 28 34 30 13 36 13 8 19 15 42 24 41 26 8 40 17 44 43 1 34 46 53 31 10 43 47
71 1 2 1 4 1 3 6 5 5 1 10 5 10 13 9 12 6 9 1 7 19 11 17 4 10 5 2 10 20 4 8 17 19 21 27 23 23 9 37 15 5 18 39 22 15 23 20 17 10 25 6 21 1 17 21 16 5 7 48 21 47 18 16 23 36 31 60 57 64 1
34 1 2 3 1 2 4 6 1 3 2 4 3 7 3 7 1 12 6 11 15 10 3 4 1 4 16 12 27 9 26 26 1 13
80 1 1 2 3 3 2 1 1 7 1 6 10 5 2 11 13 6 4 14 1 19 10 17 21 4 2 9 20 18 10 19 27 10 8 5 16 20 25 30 16 9 22 13 27 42 39 8 32 34 45 42 42 13 45 16 41 11 1 15 59 13 33 5 2 45 14 17 33 22 33 34 25 31 28 41 39 10 67 24
73 1 2 1 3 5 1 1 2 8 4 8 10 13 1 11 8 16 1 17 6 15 11 17 12 20 14 6 2 22 28 25 6 18 10 5 2 24 26 28 38 9 26 31 17 43 32 46 48 8 12 13 2 51 52 34 51 31 21 28 26 54 62 15 62 42 56 49 50 31 28 60 25
35 1 2 2 1 2 6 2 3 5 10 10 9 1 5 14 6 12 14 19 14 4 1 22 24 8 22 12 15 5 18 11 31 12 23
64 1 1 1 2 1 2 4 6 2 4 7 12 11 2 15 6 7 15 1 8 2 16 1 13 13 1 14 13 9 6 28 19 15 5 10 30 31 11 32 25 18 2 9 34 16 41 39 9 49 42 7 27 49 33 16 3 7 22 52 20 52 17 41
35 1 1 3 4 3 2 5 8 9 7 1 7 8 5 2 7 6 10 17 18 8 20 23 12 22 6 4 8 7 28 8 4 2 31
95 1 2 2 2 1 1 2 5 4 4 4 1 3 5 11 5 12 16 7 17 14 6 3 22 16 11 16 12 10 21 17 29 20 8 6 16 32 14 21 37 16 20 40 5 1 46 11 45 35 37 14 12 46 48 4 37 51 48 26 41 11 37 33 50 23 14 24 6 44 9 70 10 1 71 18 58 77 61 20 76 45 48 54 31 38 25 85 47 64 86 15 30 78 66
67 1 2 3 3 2 3 6 8 5 8 1 11 6 14 11 16 3 9 11 20 5 16 2 19 19 6 5 26 6 30 3 26 5 21 11 35 36 36 38 4 29 39 16 14 5 9 6 48 40 14 36 32 40 40 28 32 29 36 38 24 26 39 4 64 26 3
29 1 1 3 4 5 3 3 6 6 1 1 12 8 14 1 13 17 4 13 12 1 11 9 17 7 17 26 22
2 1
96 1 1 2 1 4 2 2 3 2 3 6 3 2 5 2 5 4 6 3 3 17 5 18 23 12 6 19 9 23 5 10 18 18 34 3 34 16 17 12 22 1 11 43 37 40 32 3 22 20 31 31 39 30 39 35 23 4 36 42 25 21 51 6 33 25 47 66 30 12 7 8 37 28 26 49 10 59 9 2 53 48 62 74 45 71 25 17 85 34 89 39 86 35 85 79
83 1 1 2 4 5 6 6 7 6 4 7 7 2 6 12 4 14 11 6 3 21 4 10 14 21 6 23 6 20 21 18 9 12 21 17 11 36 19 23 25 37 31 22 33 21 1 36 34 20 3 29 14 3 20 54 11 28 35 7 30 48 26 63 25 20 12 33 14 51 27 44 64 58 32 69 3 64 24 2 65 32 69
44 1 1 3 1 3 3 3 7 1 8 2 4 1 4 12 9 10 15 3 15 17 17 15 6 4 24 7 24 19 22 8 20 27 14 2 28 36 2 38 7 15 38 28
33 1 1 1 1 3 4 2 4 5 2 1 7 8 6 11 12 2 14 11 14 14 8 5 20 25 20 23 2 6 28 26 8
95 1 1 3 4 4 6 4 7 2 4 7 12 9 14 4 16 5 16 15 19 12 15 9 10 14 3 15 9 9 2 12 27 4 25 3 18 18 18 2 17 7 13 39 30 33 43 14 7 35 45 7 26 4 47 32 44 12 21 58 57 9 55 22 31 35 48 29 1 16 54 10 17 43 21 20 53 28 28 4 50 28 52 59 84 11 3 81 72 57 90 53 20 90 89
51 1 1 1 3 2 5 1 4 2 10 5 4 13 11 11 8 16 11 9 2 7 8 23 19 18 18 5 23 1 9 27 2 10 27 14 7 8 21 21 4 9 10 24 24 26 20 45 2 29 14
15 1 2 3 4 4 6 3 6 5 3 4 6 6 10
84 1 2 1 3 4 6 3 3 5 10 1 2 13 6 4 15 9 8 7 4 8 2 5 9 16 10 1 20 15 17 22 17 19 12 5 28 15 4 27 16 36 25 28 19 2 12 25 17 41 6 23 26 24 5 20 17 16 1 32 56 16 4 4 7 62 55 29 60 56 38 24 9 11 29 4 62 18 5 33 19 47 48 25
14 1 1 1 2 2 1 6 6 7 9 8 1 9
50 1 2 3 2 1 2 1 5 6 9 11 5 12 11 4 5 14 16 3 20 11 16 18 11 9 13 18 11 24 9 14 22 15 18 7 14 2 32 3 5 14 42 11 19 3 3 7 25 30
66 1 1 1 1 3 4 2 2 9 2 5 11 1 4 7 5 6 14 6 12 15 5 18 2 18 2 20 10 16 1 14 18 30 27 27 25 30 29 27 35 40 22 43 9 10 14 10 32 33 33 50 7 26 16 28 33 41 39 1 26 20 60 14 42 42
74 1 1 1 4 3 6 7 6 3 3 9 5 10 12 6 15 6 13 4 3 13 13 16 13 2 13 14 25 10 16 24 12 5 19 6 5 4 16 21 7 20 20 36 30 24 14 16 24 28 42 43 5 18 36 21 31 19 48 38 35 30 29 25 19 14 34 28 34 39 50 14 46 4
97 1 2 1 3 4 4 5 4 3 3 3 8 8 2 4 14 4 11 8 15 12 12 1 17 16 10 6 13 24 1 27 22 29 2 10 1 30 15 39 20 30 34 36 41 14 33 44 45 45 37 15 30 33 12 8 22 33 56 55 60 27 60 54 29 42 22 39 58 40 8 36 10 39 24 66 13 62 19 45 49 54 27 47 80 83 51 14 70 27 37 48 22 19 5 20 57
19 1 2 3 4 4 6 4 3 9 5 4 4 2 11 10 4 7 16
82 1 2 3 2 4 1 3 4 7 6 3 5 9 3 13 9 13 8 14 12 21 12 12 1 12 16 25 10 19 30 31 6 11 3 23 30 5 36 26 19 9 40 31 40 14 24 39 13 27 37 10 16 20 11 53 17 15 15 5 27 51 6 4 44 51 16 48 7 14 30 17 62 18 54 30 4 64 30 32 6 63
84 1 1 1 4 5 6 7 7 6 5 4 8 13 7 3 16 17 1 19 7 17 5 22 20 1 2 17 21 19 11 22 15 18 28 4 4 30 10 27 6 18 3 16 28 41 10 41 24 6 11 13 6 36 36 38 30 16 7 21 9 11 41 2 12 14 41 12 5 66 7 6 70 5 30 21 68 31 23 43 14 54 13 74
85 1 2 2 2 3 4 2 8 7 3 3 9 10 14 10 12 14 6 6 10 17 7 19 1 5 2 11 21 8 23 20 1 6 12 12 15 15 37 26 29 12 40 27 42 24 42 41 38 38 41 19 14 23 37 23 31 10 4 13 32 9 11 31 38 53 45 49 41 67 39 39 47 9 69 16 73 72 70 40 64 73 77 32 81
46 1 2 3 2 2 1 5 2 9 10 10 2 3 2 3 12 11 6 5 9 1 16 15 10 21 10 7 23 21 7 27 2 11 16 10 14 5 15 13 39 25 33 18 2 38
23 1 2 2 2 3 6 3 1 2 1 5 10 8 12 5 7 14 12 18 6 9 7
50 1 1 1 3 5 4 5 8 1 6 2 6 13 1 5 7 9 2 18 5 4 15 13 20 6 23 5 28 21 10 16 20 29 17 10 1 14 16 11 32 23 39 3 36 39 38 9 29 19
50 1 1 1 1 2 5 4 7 9 4 4 8 3 2 6 14 1 9 1 7 17 15 7 24 1 12 6 9 6 23 14 15 32 13 28 9 1 9 32 25 40 42 10 36 18 33 25 16 17
41 1 1 3 4 2 1 3 1 1 10 11 5 1 4 11 14 12 7 18 10 14 17 11 4 17 23 24 12 25 22 2 2 5 23 14 22 37 18 7 23
91 1 1 3 3 3 6 7 4 1 2 1 2 12 2 5 9 7 14 2 4 2 6 13 16 2 24 14 7 11 16 1 2 31 10 16 1 32 36 36 19 24 21 14 23 12 37 2 26 43 14 4 38 33 12 32 56 16 52 26 12 10 12 39 30 54 63 15 11 68 30 6 3 24 13 51 70 47 62 45 21 7 18 19 28 53 9 14 2 51 88
85 1 2 1 2 5 2 5 2 9 6 8 3 10 13 10 11 1 8 18 9 16 1 1 21 4 20 4 24 17 21 8 4 17 32 4 2 15 24 11 1 6 23 30 14 39 44 6 10 18 35 43 6 17 16 13 55 48 13 10 16 57 26 18 25 38 30 45 5 28 52 6 63 64 49 25 37 20 8 3 3 44 29 56 69
66 1 2 1 2 3 3 2 4 7 3 10 12 7 12 6 9 3 9 11 17 6 1 12 12 10 5 21 1 29 22 18 24 2 30 13 11 24 16 7 30 35 40 2 37 9 37 45 38 48 8 51 16 20 22 46 46 43 1 19 39 5 54 41 9 7
98 1 1 1 4 2 4 1 7 1 4 7 8 4 1 13 5 4 9 2 3 10 2 18 8 19 16 22 11 14 4 3 1 2 4 17 8 6 11 1 9 31 40 40 3 9 46 7 18 13 32 48 5 10 50 6 49 56 19 17 34 54 44 12 43 6 63 38 48 41 15 42 18 53 50 3 76 54 23 7 78 81 36 30 4 29 67 63 49 39 28 58 77 92 77 26 93 70
3 1 2
77 1 2 1 1 1 6 3 3 2 4 11 1 7 5 9 7 5 6 13 15 13 2 9 14 15 17 25 2 6 29 22 21 9 2 25 6 24 27 39 29 10 15 3 13 40 11 30 5 30 12 48 32 32 19 30 34 53 36 3 31 18 15 22 25 59 4 27 7 8 46 9 69 32 48 73 55
92 1 2 3 3 3 2 4 7 7 4 9 4 2 3 6 16 4 16 7 15 6 21 11 12 17 10 27 7 6 12 1 26 16 32 9 35 22 24 39 6 39 11 29 31 38 27 21 14 45 18 41 52 23 46 39 44 8 25 46 52 58 54 42 4 57 36 12 65 43 53 34 71 64 35 19 1 2 13 30 47 39 76 33 54 11 47 34 40 14 26 51
89 1 2 2 4 1 4 2 4 8 8 5 4 7 4 6 5 12 8 8 10 3 21 13 3 14 19 3 24 18 16 24 27 13 16 28 10 32 27 9 6 14 37 9 20 2 33 26 20 40 49 41 10 15 10 48 19 8 51 54 58 15 49 30 36 3 15 44 63 12 15 56 60 3 2 51 38 22 35 54 43 24 57 45 75 66 40 21 82
57 1 1 3 2 5 1 5 4 2 2 2 8 3 10 1 13 6 3 12 2 9 20 14 3 10 6 23 6 21 4 26 1 7 7 15 7 25 23 15 37 27 24 26 39 17 43 12 2 27 26 41 41 43 14 46 17
32 1 1 3 1 1 6 4 7 7 10 9 10 5 11 9 4 14 1 12 1 9 7 6 2 8 4 19 27 24 20 2
72 1 1 1 1 2 5 7 4 3 7 10 9 2 8 3 11 6 10 3 2 15 2 8 8 2 20 8 15 24 26 4 26 21 22 4 20 30 24 6 26 36 5 35 6 23 1 33 32 21 48 31 14 46 22 11 47 41 43 21 1 60 33 37 56 42 11 31 6 49 39 58
49 1 2 3 4 3 3 1 1 2 10 11 4 7 9 5 8 2 16 3 10 16 21 6 4 16 25 4 19 22 20 1 15 16 3 22 32 14 4 31 26 21 37 31 18 43 5 19 41
95 1 2 3 1 3 5 3 7 9 7 8 11 8 9 11 2 4 10 17 16 1 17 7 24 5 8 17 16 12 20 21 31 21 22 18 33 30 22 23 7 16 21 14 17 39 27 15 4 23 31 46 9 1 47 13 6 46 51 43 1 43 42 58 27 30 25 19 23 5 59 20 25 48 45 61 73 1 4 61 21 78 49 4 5 14 61 21 66 55 52 12 4 88 51
65 1 2 2 2 5 6 6 3 1 4 4 3 2 9 14 15 9 18 12 3 2 4 5 20 7 11 17 28 24 2 25 26 19 22 2 36 13 14 6 30 20 22 12 41 35 46 10 33 13 10 22 12 43 51 27 46 21 1 7 53 44 37 27 47
62 1 2 3 3 5 6 1 8 3 8 6 4 1 6 5 14 17 17 19 2 6 17 12 9 20 10 8 6 15 17 6 2 28 11 18 8 1 6 19 15 29 36 27 24 23 7 25 15 32 44 43 7 28 28 27 44 53 55 48 28 42
96 1 1 1 2 1 2 4 1 7 7 6 2 5 3 10 5 3 8 10 2 4 16 11 15 18 22 22 15 2 20 7 15 15 18 26 17 16 26 22 26 22 10 7 16 16 30 21 19 8 37 50 47 37 19 29 3 54 35 11 49 43 37 30 47 53 18 36 59 42 59 5 70 4 15 64 2 67 34 13 11 7 53 49 20 59 21 20 72 32 89 15 66 2 71 5
45 1 1 2 4 2 4 4 5 6 1 6 10 7 11 8 16 17 18 11 18 12 20 1 14 20 6 19 9 23 18 6 17 22 17 26 31 5 5 14 33 13 35 10 21
85 1 2 2 2 5 3 6 6 7 10 4 12 4 12 14 6 6 18 2 13 15 21 13 2 3 15 21 27 23 16 14 11 24 12 29 19 2 22 5 17 5 28 5 8 20 27 36 36 32 27 15 34 29 48 24 55 30 57 14 21 61 17 21 18 8 42 50 61 61 59 40 22 40 32 59 23 33 32 31 71 17 1 20 77
98 1 2 3 3 2 4 7 1 4 1 4 10 2 7 3 16 16 15 1 11 10 12 15 12 15 21 8 28 2 28 14 13 11 14 19 15 10 29 22 4 34 30 3 19 32 28 3 37 32 20 19 47 17 25 6 25 32 26 43 12 30 59 30 28 48 35 56 35 35 22 70 43 68 35 48 16 53 75 9 30 27 43 80 16 42 74 14 71 4 75 15 71 25 57 45 37 69
69 1 2 3 4 5 1 4 2 3 2 6 5 7 4 7 4 7 16 1 1 3 5 11 2 4 26 2 6 13 10 5 26 22 26 14 19 32 3 22 22 5 23 13 16 11 28 6 12 41 34 5 50 14 43 46 14 42 37 48 12 2 4 14 58 57 49 38 37
22 1 2 1 2 2 4 7 4 6 4 8 2 8 13 4 12 5 3 14 2 12
