1000 1000
68 1 2 1 2 1 1 1 2 2 6 11 1 9 7 11 6 9 15 7 7 10 14 5 2 10 20 15 28 18 11 8 28 3 31 24 32 15 16 10 20 33 25 3 6 37 41 19 30 22 38 27 34 47 37 3 31 41 12 31 48 1 42 37 64 62 47 44
73 1 1 2 4 3 1 6 6 7 2 10 11 3 7 3 9 7 4 7 10 19 7 7 14 19 17 8 26 15 25 14 25 30 30 1 21 36 38 3 15 8 40 12 40 13 38 7 16 15 42 27 16 10 26 22 12 23 33 52 39 60 18 55 11 64 62 65 17 1 60 47 43
91 1 2 3 1 4 5 5 8 3 8 11 8 5 4 5 15 16 5 11 1 3 1 11 16 22 3 6 21 14 21 14 25 9 8 14 26 22 11 36 34 31 6 41 8 15 39 11 33 19 38 23 1 9 7 8 43 45 36 4 14 13 33 34 42 22 53 48 66 67 44 67 27 25 20 62 36 11 59 18 62 10 29 70 62 10 43 54 34 36 32
19 1 1 3 3 2 6 5 7 9 1 2 6 10 4 15 16 15 9
68 1 2 3 3 1 6 2 4 8 1 5 8 13 10 11 14 15 7 17 18 14 15 7 4 6 26 4 8 15 10 27 31 1 14 32 16 35 6 11 18 16 29 36 21 42 19 10 42 16 18 29 30 33 1 35 7 43 25 33 56 18 61 12 5 46 59 6
60 1 1 1 4 2 5 6 4 5 2 8 2 2 3 15 2 3 16 11 10 12 11 17 4 1 22 20 19 9 18 3 11 10 28 12 22 25 18 32 14 41 22 4 37 29 12 10 39 9 22 17 13 47 27 34 25 50 17 45
24 1 1 2 1 5 3 4 8 3 7 4 3 9 4 7 16 13 12 6 20 6 6 15
89 1 2 1 3 3 1 4 6 5 6 10 11 4 12 6 2 12 5 14 17 7 11 5 18 5 8 6 5 17 20 5 1 27 13 28 3 15 22 4 31 37 12 10 12 28 26 6 6 23 46 15 41 52 18 20 44 28 3 30 42 10 50 7 19 48 60 18 5 50 25 67 47 43 32 63 17 34 10 22 4 15 71 72 40 48 62 81 32
96 1 2 3 3 4 4 7 7 7 1 6 2 1 3 6 3 14 9 1 1 16 17 11 23 16 11 18 11 20 29 10 15 5 5 15 26 29 29 15 38 39 22 26 33 45 1 28 47 34 15 35 18 42 9 10 49 45 20 38 38 56 23 8 49 63 22 3 8 40 2 7 18 73 50 63 46 72 25 9 66 39 62 55 78 58 37 68 29 58 87 85 64 11 90 50
76 1 1 2 4 2 1 4 3 8 9 4 12 11 2 1 14 5 1 1 19 1 3 3 11 22 21 4 5 1 17 6 13 21 21 15 30 10 18 34 40 40 35 18 1 10 46 14 46 26 14 11 33 8 31 53 9 28 25 8 6 38 27 13 33 26 2 41 6 69 53 59 14 55 12 31
22 1 2 3 2 1 5 2 6 3 2 9 1 3 1 1 6 15 4 16 8 14
95 1 2 3 1 3 4 1 7 8 5 11 4 11 13 14 6 8 1 16 8 9 17 5 4 25 7 6 2 6 29 14 7 24 30 19 21 1 14 22 31 28 14 40 7 5 36 7 13 43 24 22 51 10 13 44 35 30 29 16 40 13 40 2 51 36 7 40 57 28 51 66 55 34 15 59 54 27 11 8 12 43 14 23 34 80 30 55 8 83 3 69 3 13 66
63 1 1 3 1 3 1 4 1 5 4 9 7 4 4 4 13 12 9 5 19 11 9 8 1 6 24 24 8 6 21 17 3 18 28 31 19 33 7 21 31 33 20 1 20 6 39 40 22 5 42 35 5 45 10 43 6 35 53 41 39 1 58
20 1 1 1 2 5 2 2 2 9 5 1 12 12 9 3 9 5 17 11
69 1 2 2 1 2 6 4 2 2 8 1 5 4 4 4 13 9 3 4 11 13 14 21 12 10 22 1 1 18 6 13 13 6 17 17 22 37 2 7 17 40 3 42 18 21 26 29 8 33 8 27 26 22 25 16 7 16 49 10 2 56 11 47 54 65 60 16 43
79 1 1 2 2 5 4 2 7 8 5 6 3 10 8 7 15 12 17 14 7 13 5 17 22 20 7 15 8 23 27 24 18 9 17 10 24 6 35 2 32 7 1 16 7 40 25 10 19 16 20 47 15 52 44 14 16 6 55 39 5 35 60 35 21 21 65 46 41 13 34 53 70 4 56 20 36 20 34
41 1 1 1 1 4 4 1 8 7 5 5 7 4 12 8 12 15 4 16 20 19 10 12 9 8 15 16 12 16 12 4 25 10 6 12 6 5 10 23 22
71 1 1 3 3 5 4 5 5 5 3 4 2 1 14 3 5 10 15 4 9 2 10 7 17 21 4 26 19 2 20 5 9 28 28 13 35 20 38 11 2 7 34 18 28 22 38 21 5 24 16 5 44 12 16 4 55 20 14 31 60 32 57 22 12 10 6 66 45 38 62
18 1 1 3 2 4 2 1 8 9 8 11 2 6 13 4 4 9
50 1 2 2 1 1 3 4 1 7 1 1 6 12 7 11 15 8 6 14 17 6 16 11 17 4 1 4 25 12 28 25 29 22 12 11 21 23 33 36 35 28 28 43 19 9 37 7 48 44
82 1 1 1 1 3 6 6 2 3 10 11 10 5 1 8 10 7 17 10 2 8 1 21 23 19 16 27 2 19 24 8 9 12 27 35 20 25 14 2 23 35 25 28 4 28 39 18 5 6 37 1 48 35 10 33 15 53 12 12 56 10 7 47 50 11 6 34 25 68 50 70 26 73 4 37 16 76 24 65 3 37
28 1 2 1 1 5 3 5 8 7 10 4 8 1 9 11 11 7 5 17 19 1 22 18 11 15 17 9
60 1 2 1 1 1 4 2 2 9 5 9 11 13 1 1 2 13 2 9 2 6 12 16 4 9 11 25 12 26 20 29 4 30 25 1 16 12 16 8 2 7 23 43 34 43 31 39 25 21 6 47 48 48 44 6 36 44 48 1
84 1 2 2 4 1 1 6 8 1 2 2 11 2 13 6 15 10 13 17 20 13 11 3 4 14 9 13 22 19 21 27 27 9 11 35 30 5 20 17 39 20 11 23 30 32 40 33 23 18 20 25 9 7 35 55 16 23 51 13 3 14 30 28 44 7 59 40 36 60 49 33 63 37 16 19 1 18 29 12 34 80 1 19
10 1 2 3 4 3 5 4 4 3
2 1
89 1 1 2 3 3 5 3 3 1 5 11 1 4 12 13 11 1 12 8 17 2 7 19 11 12 12 23 16 15 2 7 7 2 24 20 8 37 3 10 22 40 19 31 4 9 2 13 6 36 36 13 11 28 20 48 4 39 57 25 40 52 18 21 28 15 17 16 51 33 5 38 12 61 15 71 5 47 56 66 72 51 49 78 60 30 35 2 75
92 1 1 3 1 5 2 1 1 1 2 8 6 12 5 9 14 15 8 1 17 5 16 8 4 13 22 21 24 4 15 11 27 21 2 16 6 16 20 4 16 17 3 43 42 6 34 46 4 1 30 37 28 41 49 31 17 37 47 4 33 48 33 9 25 51 3 30 60 53 70 27 22 16 48 2 51 71 78 58 6 61 6 81 40 68 84 33 31 48 80 39
60 1 1 1 4 1 5 7 3 5 1 5 12 11 12 8 5 7 18 1 20 9 18 14 6 14 14 16 7 1 26 4 10 13 7 4 18 3 33 36 15 34 11 43 12 34 34 32 30 36 18 48 12 28 39 49 41 4 3 57
28 1 1 3 2 5 6 7 4 7 7 4 7 13 13 5 12 10 2 16 8 21 9 4 10 1 16 2
75 1 1 3 4 4 1 5 3 7 4 6 2 3 11 11 7 8 13 12 3 18 17 5 15 5 8 10 3 3 6 11 15 11 2 1 35 1 21 25 28 16 7 9 14 35 16 31 40 19 23 34 14 5 34 39 2 12 19 15 2 13 22 37 42 35 6 21 55 52 11 11 32 68 46
20 1 1 3 3 3 4 1 4 3 6 10 2 6 8 4 6 9 3 2
17 1 1 2 4 2 4 1 3 7 3 9 1 8 4 7 15
53 1 1 3 1 1 6 7 2 6 3 2 12 8 9 9 14 6 8 14 11 2 22 8 10 5 12 13 18 23 27 15 12 10 27 26 19 18 34 33 37 6 33 4 35 18 21 33 43 20 25 37 25
82 1 2 2 2 2 5 3 5 1 9 2 6 5 7 9 12 1 16 11 10 15 10 8 16 20 10 27 15 8 22 10 21 16 33 29 20 21 23 11 36 32 18 35 7 36 44 19 39 21 2 35 27 39 28 16 19 41 53 57 60 15 51 53 18 56 6 4 52 34 47 54 69 21 28 67 61 54 31 51 69 56
52 1 1 3 1 1 4 7 7 2 4 1 9 13 1 11 12 7 16 12 7 5 10 6 11 10 4 20 25 27 6 30 23 25 10 25 25 16 10 22 22 8 12 31 19 13 12 13 34 23 30 17
51 1 1 1 2 3 3 3 7 1 8 6 7 13 11 15 8 4 6 15 20 9 16 19 6 1 19 12 5 27 14 17 14 19 30 1 20 11 24 33 20 27 35 9 27 4 41 24 28 19 29
81 1 1 1 3 3 1 3 7 7 1 11 2 11 5 12 12 15 17 2 1 9 13 10 4 5 9 25 27 11 13 25 19 23 2 10 29 21 9 26 29 36 40 38 37 33 19 33 16 34 33 1 12 38 11 21 3 14 29 42 24 30 39 4 14 42 37 17 63 15 18 42 26 66 22 2 10 54 9 70 42
39 1 2 1 3 1 2 6 3 4 5 4 1 13 6 15 11 6 5 16 10 21 10 4 14 15 10 25 18 4 2 9 8 29 14 34 12 12 21
15 1 1 2 1 5 6 5 6 5 5 8 7 11 12
20 1 2 1 4 1 2 7 2 6 10 1 11 9 4 7 14 14 7 13
54 1 1 2 3 3 2 5 4 9 9 7 9 4 13 7 8 16 5 13 17 18 1 14 24 7 14 2 27 25 20 30 10 11 29 2 9 5 5 16 19 41 31 8 16 9 39 8 28 4 8 39 12 30
37 1 1 1 4 4 3 5 7 3 2 10 12 9 5 8 2 6 7 7 14 18 11 7 6 25 10 3 28 2 24 7 27 28 29 25 20
17 1 2 3 4 3 5 7 6 5 5 2 4 7 7 6 2
3 1 1
93 1 1 2 1 4 2 7 1 4 8 7 9 13 6 3 7 12 18 3 14 10 17 8 13 3 26 2 8 7 11 10 15 13 23 3 28 22 21 9 3 35 22 12 7 2 45 31 39 7 46 34 49 3 12 18 56 25 14 54 28 47 13 38 47 46 39 56 31 64 8 13 57 35 25 48 47 55 64 11 55 33 57 17 48 64 40 32 16 11 46 36 36
100 1 2 3 4 3 5 7 4 2 7 3 10 2 14 15 7 17 3 18 8 11 9 20 19 4 8 17 7 22 9 25 14 25 9 6 19 34 37 13 36 14 30 2 6 12 31 14 45 16 35 30 45 23 48 36 37 39 57 47 47 4 24 55 13 45 47 37 42 33 43 48 20 70 20 27 15 10 70 57 73 49 59 82 9 4 2 63 70 21 84 19 55 60 5 42 32 17 80 91
14 1 2 1 1 3 4 6 3 1 2 5 7 6
66 1 1 1 3 1 6 3 7 5 10 1 1 9 4 14 16 10 7 10 11 19 13 9 17 22 18 18 2 11 30 31 11 1 29 18 19 26 7 29 17 22 35 33 18 34 35 21 26 20 50 3 2 25 13 6 35 33 57 4 7 14 34 49 60 28
54 1 2 1 4 4 3 5 3 2 6 8 9 12 10 15 11 13 7 19 14 7 12 3 12 13 17 9 7 24 9 11 32 23 32 15 4 21 31 23 33 2 20 20 10 34 39 9 35 1 33 2 20 15
81 1 2 3 3 1 6 6 3 1 9 6 8 11 3 10 2 2 12 13 15 5 2 11 5 25 7 25 3 18 19 13 20 2 14 7 18 30 25 16 5 33 36 30 31 10 29 40 8 5 7 12 19 30 17 33 38 7 47 14 42 56 52 37 35 13 36 61 33 44 57 11 11 31 62 27 56 41 4 24 1
45 1 1 1 3 3 5 3 4 8 9 10 7 5 3 7 13 10 6 10 9 16 3 20 23 4 5 7 1 8 27 25 16 19 27 16 13 3 34 22 31 14 6 41 32
72 1 1 1 2 1 5 5 2 2 4 1 1 11 7 5 7 10 1 12 5 18 5 9 6 11 15 24 4 22 24 28 17 11 18 15 5 4 35 13 11 25 32 41 4 2 39 28 44 12 13 41 38 17 7 27 32 18 29 1 52 15 41 32 26 17 18 48 40 63 35 50
13 1 2 2 4 1 3 1 6 6 5 7 7
96 1 1 2 4 3 3 2 6 1 9 9 11 10 14 6 5 6 12 16 9 6 1 17 19 1 22 13 11 22 19 17 7 33 13 12 16 13 15 1 1 21 28 7 32 5 27 13 32 15 44 7 40 20 43 12 19 57 17 19 50 40 56 28 58 30 58 28 3 7 19 62 27 50 48 30 19 17 1 40 2 72 5 74 38 81 76 64 49 46 53 52 4 18 41 81
88 1 2 3 4 4 4 2 4 3 1 7 11 4 3 5 7 6 13 18 14 9 4 8 2 21 13 12 7 10 9 27 5 7 21 2 24 6 14 31 15 23 12 31 29 44 23 43 41 17 6 35 40 11 45 27 4 44 1 52 6 17 6 49 45 59 19 12 27 18 64 32 56 34 55 17 67 14 32 69 52 25 22 77 1 55 86 15
24 1 2 1 1 5 5 2 5 3 2 3 10 10 11 8 5 15 3 4 10 12 4 13
66 1 1 3 1 4 1 4 5 6 4 5 6 7 6 2 16 8 11 5 10 14 18 5 4 4 22 27 25 25 20 2 7 23 25 19 9 31 27 14 2 10 4 16 43 43 34 28 45 37 42 29 28 8 38 15 25 37 39 55 43 27 10 5 43 27
43 1 2 1 3 1 4 6 8 6 6 7 9 8 4 13 16 12 16 3 12 10 19 6 17 23 21 5 24 14 24 23 20 21 19 7 21 6 20 28 15 14 26
34 1 2 2 2 1 6 1 6 1 8 2 10 5 11 12 7 16 8 18 5 12 21 18 16 3 4 8 16 9 12 4 7 29
38 1 1 2 1 5 4 6 6 2 10 11 6 1 2 5 3 4 1 8 1 17 6 19 5 21 12 14 4 23 17 16 15 22 19 20 6 36
74 1 2 1 2 3 3 6 8 5 6 7 9 13 2 15 7 8 1 5 19 4 14 22 11 10 8 20 27 9 7 14 32 28 5 1 28 6 28 38 28 21 25 27 17 23 8 26 34 6 47 4 41 32 19 33 27 32 30 51 47 52 41 45 40 57 39 44 1 39 52 16 38 3
84 1 2 1 1 1 3 5 5 5 9 7 8 4 5 7 3 1 9 7 6 17 1 19 13 13 2 12 15 10 9 19 25 3 33 34 20 8 2 23 38 25 11 37 43 9 11 25 2 14 27 45 2 21 8 1 2 24 49 28 39 24 15 47 15 48 58 43 42 55 30 46 14 20 64 65 72 20 55 35 20 37 62 26
60 1 1 3 2 1 6 3 2 7 10 6 9 3 12 2 2 12 11 14 7 10 15 17 2 14 3 6 26 13 19 28 30 23 7 27 16 18 1 26 35 33 18 10 5 14 42 10 45 2 47 25 19 26 22 28 43 56 25 38
35 1 1 3 1 1 3 3 8 8 5 4 5 2 6 6 3 8 1 18 18 5 18 18 2 8 10 13 27 4 19 19 4 27 13
15 1 1 3 4 1 2 1 4 8 6 2 11 6 3
26 1 2 3 1 2 1 6 2 4 7 11 7 7 4 9 12 13 8 17 17 15 12 11 2 16
11 1 2 1 3 1 4 7 7 5 9
57 1 2 1 3 3 1 7 6 5 6 10 8 13 7 5 15 14 12 1 15 5 11 10 24 14 22 26 14 28 6 30 11 20 26 19 15 8 25 31 9 33 39 20 40 33 43 46 38 14 19 7 36 26 52 49 19
56 1 1 1 1 3 6 3 2 8 2 9 9 12 11 9 9 14 10 18 12 16 6 10 5 21 23 18 5 18 6 12 3 24 29 13 34 30 14 34 31 18 39 38 2 43 46 47 21 41 15 51 48 4 19 10
68 1 1 1 4 1 2 1 7 6 7 4 12 9 3 11 7 4 5 16 11 20 16 17 4 15 11 18 26 7 30 17 13 13 5 28 15 3 28 10 39 9 15 26 4 3 15 37 26 4 38 49 4 17 49 30 8 6 11 14 32 49 51 15 30 20 64 56
80 1 2 1 2 2 5 2 4 1 2 3 4 7 7 6 12 10 18 16 2 21 6 22 8 22 22 24 18 29 1 30 1 7 19 31 3 14 23 12 3 3 42 41 42 27 29 32 4 35 49 40 28 12 10 21 23 22 10 52 2 26 14 45 5 40 13 29 31 18 23 26 72 32 33 20 32 28 38 7
83 1 1 3 1 3 6 6 4 5 7 7 7 13 6 9 14 5 16 4 11 15 10 12 13 8 7 10 12 24 11 11 24 11 22 15 20 22 30 25 30 39 33 38 19 34 10 43 48 27 19 28 38 17 1 42 27 36 43 5 25 49 25 5 63 61 16 40 7 47 67 57 66 5 29 35 15 47 27 46 16 65 63
2 1
91 1 1 3 4 3 4 4 6 8 9 11 7 13 7 1 2 1 16 7 9 19 16 17 14 7 12 20 10 25 10 7 7 17 22 17 28 27 14 18 11 41 26 37 36 12 21 11 39 37 4 4 42 43 29 28 1 8 10 26 44 41 32 24 43 59 28 8 12 28 69 15 61 16 24 17 66 19 75 65 36 13 73 45 72 72 62 7 54 33 40
30 1 1 3 1 4 3 7 7 7 5 10 9 11 5 2 13 8 16 10 3 10 14 7 13 5 20 24 1 11
11 1 1 3 2 5 1 7 6 4 1
26 1 1 2 4 3 4 3 1 2 1 5 2 10 9 4 9 2 1 15 14 14 6 23 21 5
56 1 1 2 4 2 5 6 6 1 6 4 7 3 14 11 9 14 18 5 17 1 21 9 8 15 19 18 7 6 29 20 2 3 9 5 21 20 12 18 9 14 33 14 5 32 25 32 28 42 23 22 50 4 43 53
10 1 1 3 4 1 3 3 6 5
91 1 2 1 2 4 4 6 1 7 8 1 8 12 6 11 11 13 4 17 1 9 18 14 1 18 1 4 15 12 11 7 28 23 28 23 5 1 36 4 1 10 1 42 36 5 46 15 9 40 10 15 26 13 18 27 29 31 7 14 27 34 36 39 19 61 32 61 65 39 38 41 26 2 33 32 73 22 8 33 77 74 47 55 58 70 1 83 24 75 89
3 1 2
78 1 2 2 1 4 6 6 3 6 5 10 9 5 7 8 6 6 13 7 13 15 7 8 23 13 20 7 16 27 12 24 16 1 25 9 15 29 4 16 33 25 42 43 20 11 21 44 45 47 31 27 44 12 54 52 11 15 28 28 57 31 31 19 27 47 18 31 32 38 25 13 25 73 33 43 70 61
46 1 1 1 3 2 4 7 6 5 2 4 10 8 13 4 9 15 10 7 1 5 9 21 18 6 20 1 9 21 30 10 13 14 17 12 8 30 6 13 17 34 5 23 35 12
67 1 2 1 1 2 3 5 6 2 3 6 10 7 9 11 9 10 13 9 19 12 11 23 1 5 14 5 12 18 29 30 31 26 9 22 27 36 9 30 17 8 13 33 28 25 29 39 45 49 33 11 35 12 18 14 52 13 49 44 8 39 26 14 29 26 54
20 1 1 2 3 4 5 7 5 2 10 4 5 4 3 4 9 4 17 18
58 1 2 2 2 2 4 1 8 4 7 9 11 11 2 7 10 3 2 4 3 1 12 2 17 15 13 17 18 28 19 14 28 4 11 14 24 22 29 28 15 19 9 11 12 38 44 38 46 15 4 25 19 22 39 52 52 10
80 1 1 1 3 1 5 5 3 6 2 4 10 1 3 7 16 7 3 6 8 15 22 11 7 7 14 7 10 18 14 29 31 32 10 8 18 18 3 30 33 14 10 1 32 20 28 18 40 13 50 3 14 31 8 53 16 10 19 6 34 36 48 13 17 58 60 55 28 20 39 37 4 67 62 9 31 62 21 28
50 1 1 2 2 1 4 5 7 8 4 8 12 1 7 1 9 6 4 14 7 13 20 5 14 20 14 7 28 17 25 31 29 16 34 6 6 19 38 22 5 19 6 22 19 32 28 23 30 20
13 1 2 3 2 3 6 5 4 4 1 3 6
3 1 2
13 1 1 1 4 5 3 5 7 8 5 11 9
68 1 1 2 3 2 2 1 7 1 7 4 7 10 4 5 13 2 12 11 8 4 1 21 24 7 1 17 3 9 8 12 1 28 16 20 23 20 4 18 33 28 34 1 6 22 22 30 3 18 31 12 39 29 46 52 38 33 41 19 2 34 47 56 19 19 8 7
85 1 2 3 4 3 2 6 3 8 10 11 12 4 9 9 15 16 14 19 20 7 9 9 12 11 2 24 25 15 16 27 1 1 11 22 6 36 23 35 12 18 10 20 36 10 15 11 10 42 36 13 1 32 12 37 4 32 28 57 2 54 27 53 12 9 41 38 67 68 18 33 42 1 18 62 58 4 63 57 46 11 31 83 81
8 1 1 3 3 3 2 5
67 1 2 1 1 2 4 2 1 1 2 6 8 2 7 3 16 14 2 11 2 16 21 19 10 14 26 26 17 1 15 14 18 23 4 21 34 4 34 9 26 27 18 38 13 23 22 21 31 37 17 49 29 11 1 21 13 31 10 53 8 54 59 33 42 39 26
65 1 2 3 1 3 5 7 8 3 8 1 5 10 2 8 11 1 15 6 20 3 16 5 9 10 6 9 1 16 16 19 6 27 34 11 9 11 38 11 30 28 27 30 33 44 10 42 30 41 48 14 1 4 37 45 44 2 53 20 7 26 30 42 39
8 1 2 1 2 2 2 1
11 1 1 2 2 5 2 1 7 8 2
62 1 2 1 1 4 1 2 5 1 2 11 7 5 1 3 5 9 13 4 2 5 1 23 23 5 8 22 26 14 2 29 17 12 19 28 10 6 4 23 4 11 3 41 9 5 29 31 10 43 19 37 30 27 12 7 28 55 36 53 25 6
35 1 1 2 3 1 6 4 4 2 6 9 12 3 12 3 7 4 5 17 14 6 22 23 5 3 13 3 22 21 9 11 17 12 9
66 1 2 1 1 4 1 1 8 8 9 6 6 2 1 1 1 1 12 6 2 9 10 15 1 7 14 18 27 8 18 9 7 4 4 24 26 14 15 12 4 26 6 23 24 29 10 35 5 35 25 33 44 34 3 7 29 30 17 48 51 15 24 10 56 26
29 1 2 3 2 4 4 7 4 9 8 8 11 7 1 13 1 17 2 18 16 3 3 21 19 19 24 5 2
92 1 1 3 2 5 5 4 7 6 9 3 2 3 8 14 1 6 3 5 16 1 5 20 5 2 18 7 3 13 28 1 17 5 18 20 9 37 30 4 9 22 20 34 11 45 18 4 31 1 16 38 13 50 47 13 45 26 1 14 22 28 54 58 31 63 24 42 58 5 8 48 70 24 3 72 16 73 15 43 5 70 15 12 6 35 38 5 5 64 1 25
14 1 2 2 4 1 3 3 2 2 8 11 12 1
48 1 2 3 4 4 3 5 6 1 6 7 8 11 5 5 13 6 5 15 18 9 17 23 24 14 10 14 10 10 25 10 10 22 31 21 24 17 9 32 16 28 22 13 12 31 22 47
39 1 1 3 2 3 4 6 8 8 6 8 10 4 1 12 6 13 11 7 10 12 13 7 1 10 1 4 8 12 3 17 12 27 30 16 33 19 10
60 1 2 3 2 1 1 5 4 2 2 6 8 1 7 7 10 12 9 18 15 11 14 2 6 12 22 3 7 2 13 9 23 16 31 19 15 37 33 18 34 39 20 4 43 22 7 2 4 27 2 22 7 41 33 49 23 6 4 21
68 1 2 1 4 4 4 2 4 5 9 10 12 2 13 7 15 12 13 19 8 6 17 12 5 22 26 11 18 20 19 1 13 13 3 2 1 31 11 14 7 41 10 31 40 9 1 25 47 11 43 35 42 29 48 10 50 26 40 20 24 1 46 31 52 53 37 58
98 1 1 2 1 5 3 1 4 1 9 8 12 4 11 15 15 3 15 14 19 15 19 13 5 18 7 6 4 25 9 30 8 20 6 29 21 30 23 14 23 32 39 29 6 28 13 36 31 43 50 20 15 14 38 51 2 19 47 22 46 26 16 55 15 53 65 37 13 35 50 3 44 54 69 5 38 51 39 46 19 65 66 29 65 55 8 68 54 39 17 21 81 53 5 68 70 76
96 1 1 2 1 3 1 4 5 7 9 5 9 8 1 7 4 14 8 1 2 13 3 11 4 18 19 11 9 1 30 9 20 25 28 8 11 14 4 2 27 6 2 13 26 4 39 26 23 16 2 36 49 14 32 19 41 23 44 19 32 33 14 46 53 61 33 36 2 3 65 18 72 62 47 19 13 76 15 43 29 62 64 35 21 66 67 80 70 68 10 10 84 59 24 44
94 1 2 2 2 3 6 6 2 3 8 11 7 12 7 8 16 2 11 15 6 16 21 12 4 7 8 12 6 8 14 20 32 4 24 5 16 17 2 8 31 21 20 1 38 20 42 45 33 27 27 38 36 47 51 39 34 29 33 22 20 45 37 13 21 2 46 25 44 27 60 51 3 44 6 41 14 8 63 66 70 55 68 37 1 11 28 46 58 68 80 7 57 77
64 1 1 1 2 4 2 4 2 7 6 9 3 6 11 2 13 16 18 6 2 9 1 7 24 7 20 7 3 13 27 1 7 22 4 26 13 15 18 6 28 21 38 3 18 18 26 10 38 42 6 2 46 6 5 17 42 52 1 14 30 11 55 60
60 1 2 2 1 3 6 2 2 9 4 9 5 3 7 5 9 10 17 9 8 2 2 20 21 25 5 13 14 5 13 31 18 9 21 4 26 18 9 18 21 38 23 36 32 39 18 37 45 2 15 38 20 4 17 30 8 13 14 44
95 1 1 3 2 1 5 5 1 2 4 6 1 6 5 11 7 16 3 7 6 4 8 22 5 17 3 21 6 3 2 10 31 11 11 5 24 19 3 27 7 1 25 28 20 33 14 24 42 10 21 49 12 24 53 41 47 34 54 42 41 58 59 55 1 33 66 25 14 25 20 29 35 34 12 51 29 70 1 33 9 45 34 19 24 40 76 85 7 43 8 55 55 5 77
4 1 2 2
61 1 2 3 4 4 6 5 6 3 9 9 4 11 1 7 8 1 11 7 9 12 8 17 7 9 10 12 26 21 18 1 18 4 10 7 27 36 38 20 2 1 11 42 7 42 29 30 8 28 50 22 5 13 44 11 43 6 41 48 18
38 1 1 1 2 4 1 4 8 2 7 10 9 1 11 6 10 2 10 16 1 17 16 9 4 15 18 13 19 5 6 31 29 6 17 31 23 15
93 1 1 1 4 3 4 5 4 3 9 8 5 12 9 7 15 13 2 12 6 18 18 9 4 19 26 25 12 27 21 5 16 21 4 7 33 10 1 29 38 15 14 24 28 2 21 45 46 46 16 39 19 49 8 49 51 11 28 15 18 50 19 47 55 12 5 39 61 3 16 61 38 37 32 2 3 20 12 23 2 79 14 43 59 63 6 20 49 11 45 55 85
44 1 1 2 4 1 3 5 7 9 4 5 2 3 14 5 11 16 2 15 16 13 15 3 20 22 13 6 14 6 15 4 22 30 12 3 14 33 23 8 4 16 42 11
46 1 1 3 1 5 5 7 8 9 10 5 2 9 1 7 8 3 9 8 8 6 17 17 20 19 9 26 14 6 1 14 3 5 11 33 31 17 29 29 16 10 38 27 25 39
37 1 1 1 4 5 2 4 5 5 5 5 12 9 11 11 2 12 10 7 1 3 2 9 4 19 11 14 13 20 16 16 30 31 24 23 34
75 1 2 1 4 3 3 4 5 5 7 3 5 6 7 13 5 9 14 6 11 3 13 2 4 4 17 2 17 4 14 8 31 7 2 24 34 9 37 32 8 14 31 15 37 22 12 28 25 16 24 46 4 2 46 4 26 9 19 44 37 58 35 6 6 9 30 38 52 52 27 71 3 47 18
18 1 1 1 4 2 5 7 3 2 7 9 3 8 3 7 4 4
76 1 2 3 4 5 3 1 5 4 2 11 12 5 5 8 1 11 13 1 2 10 3 20 5 20 23 27 3 29 18 21 7 5 22 10 9 15 18 13 11 30 30 24 20 42 20 21 24 38 11 4 48 12 37 14 10 45 33 1 41 7 25 31 54 12 15 38 67 54 64 44 28 1 16 17
39 1 1 2 3 1 1 3 4 2 10 6 6 13 6 1 5 15 15 16 1 17 17 17 7 9 7 10 26 22 7 8 2 20 27 33 35 31 11
19 1 1 3 2 4 1 7 3 7 10 5 10 8 14 6 8 14 16
34 1 2 1 4 4 2 5 6 3 9 2 9 8 5 4 1 7 12 15 6 5 1 12 3 21 23 27 25 18 7 10 3 20
75 1 2 1 4 4 6 5 7 3 5 5 2 4 8 12 9 4 8 2 2 9 13 17 12 10 3 13 7 8 4 22 15 7 6 21 24 8 17 12 32 24 23 32 18 28 12 2 9 36 50 47 52 16 11 9 56 42 58 34 16 26 50 35 30 32 36 66 37 12 35 35 32 30 72
68 1 1 3 2 5 4 1 7 5 6 1 8 7 8 15 5 2 18 16 3 21 1 5 5 15 3 15 12 21 7 16 1 31 6 28 20 28 37 4 13 5 22 23 2 42 45 32 15 45 8 28 52 22 46 9 44 17 24 29 54 40 4 25 43 51 32 37
100 1 1 2 4 1 6 3 4 5 4 1 1 12 4 1 7 10 15 4 11 19 11 14 15 3 19 10 16 9 24 2 9 2 4 20 25 28 32 4 31 29 22 36 10 8 9 44 39 16 38 47 37 15 17 16 44 9 58 5 9 48 27 50 44 55 40 53 40 38 1 20 2 15 31 14 50 54 45 34 42 73 58 79 24 75 34 16 15 45 10 66 20 68 69 29 62 20 72 72
69 1 1 2 3 4 6 2 2 2 2 1 10 12 6 4 3 1 14 9 13 9 5 8 18 21 17 13 22 3 18 8 28 16 23 31 19 2 33 9 40 8 6 19 25 36 44 30 23 14 30 45 19 16 12 11 30 25 6 25 26 8 2 4 26 5 20 66 30
59 1 1 3 4 1 6 2 8 3 3 7 12 12 4 4 16 1 11 2 20 5 20 23 8 11 5 25 12 27 23 13 30 29 3 6 9 13 23 5 21 18 3 11 40 30 15 40 42 43 27 43 34 9 31 20 27 9 25
26 1 1 2 3 3 1 5 7 2 5 5 5 4 5 4 8 9 13 12 8 14 12 7 10 15
15 1 2 3 1 2 5 2 4 7 9 1 6 11 1
